N70050982,WC968308,1/30/1998,Shakir,Tawfik,GSTR1,+(212) 598-76099,Shakir.Tawfik@gmail.com
N54349768,YD651384,3/18/1998,Azeem,Adir,GSTR1,+(212) 012-02495,Azeem.Adir@gmail.com
N27677437,XG931638,12/18/1998,Faizan,Zafar ,GSTR1,+(212) 460-01377,Faizan.Zafar @gmail.com
N66763589,LS569643,6/8/1999,Wajid ,Ali Naqi,GSTR1,+(212) 578-34433,Wajid .Ali Naqi@gmail.com
N15545727,AR117736,5/20/1998,Jurj,Jalal ad-Din,GSTR1,+(212) 474-00200,Jurj.Jalal ad-Din@gmail.com
N22135935,IO628803,4/25/1998,Hamid al-Din,Hafizullah,GSTR1,+(212) 546-36530,Hamid al-Din.Hafizullah@gmail.com
N34717044,EL905210,11/28/1998,Fathallah,Mehdi,GSTR1,+(212) 318-79383,Fathallah.Mehdi@gmail.com
N72508475,VO457123,9/18/1998,Uday,Amer,GSTR1,+(212) 737-06599,Uday.Amer@gmail.com
N64306211,HG622469,2/26/1999,Abdul Zahir,Nuh ,GSTR1,+(212) 765-92953,Abdul Zahir.Nuh @gmail.com
N11644957,YK931524,12/8/1998,Rahman ,Taqi al-Din,GSTR1,+(212) 684-70909,Rahman .Taqi al-Din@gmail.com
N88776667,EC592539,6/18/1998,Ramzi,Gulzar ,GSTR1,+(212) 836-31400,Ramzi.Gulzar @gmail.com
N29588397,NI948859,7/12/1998,Amer,Sattar,GSTR1,+(212) 302-61504,Amer.Sattar@gmail.com
N93308000,ZB883452,1/16/1998,Abdus Salam,Salim,GSTR1,+(212) 675-41899,Abdus Salam.Salim@gmail.com
N91852049,IZ324798,2/25/1999,Ramiz,Mubarak ,GSTR1,+(212) 346-98348,Ramiz.Mubarak @gmail.com
N47429099,IN521541,6/4/1999,Azeem,Abbad,GSTR1,+(212) 478-35492,Azeem.Abbad@gmail.com
N43493089,QE294184,12/3/1998,Nabih,Abdul Qadir,GSTR1,+(212) 324-34025,Nabih.Abdul Qadir@gmail.com
N70751012,VA733962,4/4/1999,Fikri,Rajaei,GSTR1,+(212) 690-87007,Fikri.Rajaei@gmail.com
N95731222,ZL765071,8/22/1998,Abdul Jalil,Abdul Jalil,GSTR1,+(212) 642-28782,Abdul Jalil.Abdul Jalil@gmail.com
N24934089,WK458327,3/22/1999,Adnan,Arif,GSTR1,+(212) 811-65105,Adnan.Arif@gmail.com
N59269635,YZ805474,4/24/1998,Mubarak ,Abdul Hadi,GSTR1,+(212) 381-76165,Mubarak .Abdul Hadi@gmail.com
N66704787,MN918655,4/6/1998,Atiqullah,Habib ur Rahman,GSTR1,+(212) 039-50307,Atiqullah.Habib ur Rahman@gmail.com
N21412100,JU606664,2/8/1998,Abdur Rab,Zane,GSTR1,+(212) 797-95210,Abdur Rab.Zane@gmail.com
N86735895,EC892177,2/16/1999,Ghulam,Hisham ,GSTR1,+(212) 272-58478,Ghulam.Hisham @gmail.com
